article,timestamp,desktop,month,mobile-app,mobile-web
Naya_Rivera,2020071400,20103,7,1088,180410
Naya_Rivera,2020071500,6044,7,338,50120
Naya_Rivera,2020071600,2975,7,501,25152
Naya_Rivera,2020071700,1588,7,381,14154
Naya_Rivera,2020071800,1106,7,152,12319
Naya_Rivera,2020071900,874,7,80,9852
Naya_Rivera,2020072000,920,7,50,6884
Naya_Rivera,2020072100,761,7,34,5110
Naya_Rivera,2020072200,556,7,20,3901
Naya_Rivera,2020072300,491,7,17,3067
Naya_Rivera,2020072400,465,7,16,2655
Naya_Rivera,2020072500,293,7,17,2409
Naya_Rivera,2020072600,378,7,16,2772
Naya_Rivera,2020072700,548,7,14,2584
Naya_Rivera,2020072800,371,7,15,2137
Naya_Rivera,2020072900,331,7,11,1923
Naya_Rivera,2020073000,324,7,12,1724
Naya_Rivera,2020073100,576,7,21,2288
Dark_(serie_de_televisión),2020070100,11687,7,173,41824
Dark_(serie_de_televisión),2020070200,10089,7,432,36425
Dark_(serie_de_televisión),2020070300,8528,7,439,30890
Dark_(serie_de_televisión),2020070400,7265,7,325,31455
Dark_(serie_de_televisión),2020070500,7057,7,497,35536
Dark_(serie_de_televisión),2020070600,8189,7,385,28709
Dark_(serie_de_televisión),2020070700,6514,7,198,22019
Dark_(serie_de_televisión),2020070800,5955,7,217,20086
Dark_(serie_de_televisión),2020070900,5379,7,169,18537
Dark_(serie_de_televisión),2020071000,4890,7,167,17803
Dark_(serie_de_televisión),2020071100,4038,7,258,18461
Dark_(serie_de_televisión),2020071200,4283,7,296,21676
Dark_(serie_de_televisión),2020071300,4981,7,260,17539
Dark_(serie_de_televisión),2020071400,4186,7,167,13901
Dark_(serie_de_televisión),2020071500,4007,7,205,12439
Dark_(serie_de_televisión),2020071600,3628,7,144,11414
Dark_(serie_de_televisión),2020071700,3317,7,121,10533
Dark_(serie_de_televisión),2020071800,2890,7,158,12084
Dark_(serie_de_televisión),2020071900,3044,7,148,14121
Dark_(serie_de_televisión),2020072000,3520,7,173,12064
Dark_(serie_de_televisión),2020072100,3140,7,119,10042
Dark_(serie_de_televisión),2020072200,2971,7,101,9309
Dark_(serie_de_televisión),2020072300,2798,7,103,8367
Dark_(serie_de_televisión),2020072400,2683,7,101,7621
Dark_(serie_de_televisión),2020072500,2204,7,106,8392
Dark_(serie_de_televisión),2020072600,2337,7,158,10213
Dark_(serie_de_televisión),2020072700,2894,7,111,8892
Dark_(serie_de_televisión),2020072800,2521,7,93,7090
Dark_(serie_de_televisión),2020072900,2312,7,90,6533
Dark_(serie_de_televisión),2020073000,2198,7,91,6094
Dark_(serie_de_televisión),2020073100,1900,7,66,5284
Tabla_periódica_de_los_elementos,2020070100,14466,7,27,8860
Tabla_periódica_de_los_elementos,2020070200,14893,7,106,8911
Tabla_periódica_de_los_elementos,2020070300,13405,7,180,8393
Tabla_periódica_de_los_elementos,2020070400,7384,7,140,5672
Tabla_periódica_de_los_elementos,2020070500,6359,7,55,5217
Tabla_periódica_de_los_elementos,2020070600,12458,7,60,7729
Tabla_periódica_de_los_elementos,2020070700,14036,7,32,8166
Tabla_periódica_de_los_elementos,2020070800,14819,7,30,9287
Tabla_periódica_de_los_elementos,2020070900,12294,7,22,8916
Tabla_periódica_de_los_elementos,2020071000,11515,7,29,8262
Tabla_periódica_de_los_elementos,2020071100,6613,7,46,6065
Tabla_periódica_de_los_elementos,2020071200,5467,7,31,4874
Tabla_periódica_de_los_elementos,2020071300,12145,7,20,7850
Tabla_periódica_de_los_elementos,2020071400,13015,7,43,8411
Tabla_periódica_de_los_elementos,2020071500,12914,7,34,8530
Tabla_periódica_de_los_elementos,2020071600,12293,7,31,8390
Tabla_periódica_de_los_elementos,2020071700,11117,7,35,7810
Tabla_periódica_de_los_elementos,2020071800,6526,7,33,5931
Tabla_periódica_de_los_elementos,2020071900,5322,7,29,5036
Tabla_periódica_de_los_elementos,2020072000,10021,7,25,6929
Tabla_periódica_de_los_elementos,2020072100,12613,7,27,7454
Tabla_periódica_de_los_elementos,2020072200,13959,7,191,7838
Tabla_periódica_de_los_elementos,2020072300,13509,7,230,8050
Tabla_periódica_de_los_elementos,2020072400,11840,7,169,7484
Tabla_periódica_de_los_elementos,2020072500,6206,7,78,5116
Tabla_periódica_de_los_elementos,2020072600,5000,7,51,4717
Tabla_periódica_de_los_elementos,2020072700,11188,7,43,6986
Tabla_periódica_de_los_elementos,2020072800,11588,7,48,7672
Tabla_periódica_de_los_elementos,2020072900,12652,7,97,7962
Tabla_periódica_de_los_elementos,2020073000,12616,7,227,7921
Tabla_periódica_de_los_elementos,2020073100,11465,7,308,7361
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070100,8235,7,388,10915
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070200,8333,7,803,11073
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070300,8094,7,760,10708
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070400,6455,7,768,10358
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070500,6286,7,696,10961
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070600,8148,7,645,10447
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070700,8102,7,664,10581
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070800,7645,7,647,9832
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020070900,7425,7,592,9825
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071000,7384,7,665,9937
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071100,6000,7,640,9526
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071200,5982,7,813,9898
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071300,7855,7,721,10544
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071400,7761,7,728,9657
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071500,7167,7,723,9215
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071600,7150,7,776,9703
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071700,7325,7,725,9924
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071800,5811,7,886,9684
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020071900,5694,7,1203,9813
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072000,7097,7,792,9354
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072100,7410,7,786,9770
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072200,7565,7,825,9757
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072300,7591,7,837,9801
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072400,7387,7,819,9898
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072500,5564,7,792,9225
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072600,5676,7,879,9614
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072700,7302,7,794,10131
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072800,6798,7,674,10451
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020072900,6904,7,625,9748
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020073000,7052,7,760,9928
Pandemia_de_enfermedad_por_coronavirus_de_2019-2020,2020073100,6858,7,688,9743
Anne_with_an_E,2020070100,2209,7,16,11747
Anne_with_an_E,2020070200,2127,7,31,11531
Anne_with_an_E,2020070300,2097,7,29,11075
Anne_with_an_E,2020070400,1806,7,53,12067
Anne_with_an_E,2020070500,1758,7,38,13355
Anne_with_an_E,2020070600,2133,7,38,12032
Anne_with_an_E,2020070700,2147,7,33,10877
Anne_with_an_E,2020070800,2099,7,17,10552
Anne_with_an_E,2020070900,2103,7,20,10769
Anne_with_an_E,2020071000,2110,7,30,11076
Anne_with_an_E,2020071100,1760,7,38,11768
Anne_with_an_E,2020071200,1829,7,35,14233
Anne_with_an_E,2020071300,2497,7,47,12690
Anne_with_an_E,2020071400,2148,7,45,11027
Anne_with_an_E,2020071500,2121,7,44,11798
Anne_with_an_E,2020071600,2756,7,61,18321
Anne_with_an_E,2020071700,2411,7,131,16173
Anne_with_an_E,2020071800,2084,7,65,16677
Anne_with_an_E,2020071900,2105,7,173,18504
Anne_with_an_E,2020072000,2860,7,192,17377
Anne_with_an_E,2020072100,2773,7,91,15126
Anne_with_an_E,2020072200,2650,7,112,14459
Anne_with_an_E,2020072300,2687,7,81,14028
Anne_with_an_E,2020072400,2531,7,37,13147
Anne_with_an_E,2020072500,2076,7,49,14735
Anne_with_an_E,2020072600,2309,7,192,18162
Anne_with_an_E,2020072700,3108,7,155,16388
Anne_with_an_E,2020072800,2621,7,116,14194
Anne_with_an_E,2020072900,2374,7,64,13928
Anne_with_an_E,2020073000,2277,7,110,12506
Anne_with_an_E,2020073100,2081,7,135,11105
Kelly_Preston,2020070100,39,7,0,304
Kelly_Preston,2020070200,34,7,0,355
Kelly_Preston,2020070300,50,7,4,395
Kelly_Preston,2020070400,62,7,1,427
Kelly_Preston,2020070500,65,7,2,677
Kelly_Preston,2020070600,55,7,3,515
Kelly_Preston,2020070700,55,7,6,664
Kelly_Preston,2020070800,53,7,0,281
Kelly_Preston,2020070900,41,7,0,298
Kelly_Preston,2020071000,41,7,0,321
Kelly_Preston,2020071100,46,7,1,379
Kelly_Preston,2020071200,39,7,0,448
Kelly_Preston,2020071300,51255,7,1354,216190
Kelly_Preston,2020071400,13952,7,864,90198
Kelly_Preston,2020071500,4285,7,694,27706
Kelly_Preston,2020071600,2615,7,472,17192
Kelly_Preston,2020071700,1066,7,142,9271
Kelly_Preston,2020071800,639,7,73,6487
Kelly_Preston,2020071900,505,7,65,6128
Kelly_Preston,2020072000,501,7,35,3857
Kelly_Preston,2020072100,386,7,26,2652
Kelly_Preston,2020072200,344,7,27,2177
Kelly_Preston,2020072300,304,7,17,2344
Kelly_Preston,2020072400,263,7,20,1719
Kelly_Preston,2020072500,213,7,11,1787
Kelly_Preston,2020072600,228,7,18,2191
Kelly_Preston,2020072700,254,7,9,1439
Kelly_Preston,2020072800,223,7,7,1129
Kelly_Preston,2020072900,213,7,11,1104
Kelly_Preston,2020073000,219,7,13,1201
Kelly_Preston,2020073100,175,7,9,990
Pasión_de_gavilanes,2020070100,595,7,0,3108
Pasión_de_gavilanes,2020070200,504,7,14,2758
Pasión_de_gavilanes,2020070300,511,7,25,2689
Pasión_de_gavilanes,2020070400,565,7,32,3458
Pasión_de_gavilanes,2020070500,518,7,15,4177
Pasión_de_gavilanes,2020070600,990,7,28,4689
Pasión_de_gavilanes,2020070700,3688,7,175,29571
Pasión_de_gavilanes,2020070800,3192,7,255,26356
Pasión_de_gavilanes,2020070900,2818,7,210,22339
Pasión_de_gavilanes,2020071000,2254,7,87,15687
Pasión_de_gavilanes,2020071100,1839,7,120,16310
Pasión_de_gavilanes,2020071200,1033,7,69,7956
Pasión_de_gavilanes,2020071300,1450,7,45,8555
Pasión_de_gavilanes,2020071400,1698,7,59,11740
Pasión_de_gavilanes,2020071500,1820,7,65,12657
Pasión_de_gavilanes,2020071600,2020,7,62,15176
Pasión_de_gavilanes,2020071700,1756,7,60,12445
Pasión_de_gavilanes,2020071800,1528,7,57,12758
Pasión_de_gavilanes,2020071900,929,7,41,8112
Pasión_de_gavilanes,2020072000,924,7,26,7440
Pasión_de_gavilanes,2020072100,1107,7,42,6255
Pasión_de_gavilanes,2020072200,1470,7,45,11038
Pasión_de_gavilanes,2020072300,1535,7,46,12474
Pasión_de_gavilanes,2020072400,1474,7,46,12008
Pasión_de_gavilanes,2020072500,1242,7,71,12297
Pasión_de_gavilanes,2020072600,1048,7,38,9458
Pasión_de_gavilanes,2020072700,1025,7,73,7012
Pasión_de_gavilanes,2020072800,1386,7,39,9892
Pasión_de_gavilanes,2020072900,1570,7,55,10380
Pasión_de_gavilanes,2020073000,1507,7,102,10443
Pasión_de_gavilanes,2020073100,1382,7,59,9946
Peste_bubónica,2020070100,375,7,1,954
Peste_bubónica,2020070200,771,7,18,1624
Peste_bubónica,2020070300,3840,7,92,13547
Peste_bubónica,2020070400,3550,7,118,26506
Peste_bubónica,2020070500,1924,7,192,15396
Peste_bubónica,2020070600,14889,7,282,61711
Peste_bubónica,2020070700,10276,7,338,50598
Peste_bubónica,2020070800,5001,7,251,22784
Peste_bubónica,2020070900,2688,7,140,12335
Peste_bubónica,2020071000,1771,7,49,7132
Peste_bubónica,2020071100,980,7,39,5280
Peste_bubónica,2020071200,744,7,53,5018
Peste_bubónica,2020071300,923,7,37,3325
Peste_bubónica,2020071400,2036,7,71,6494
Peste_bubónica,2020071500,3460,7,75,13836
Peste_bubónica,2020071600,1849,7,75,9623
Peste_bubónica,2020071700,1164,7,39,4731
Peste_bubónica,2020071800,690,7,23,3689
Peste_bubónica,2020071900,547,7,27,3607
Peste_bubónica,2020072000,734,7,31,2727
Peste_bubónica,2020072100,694,7,23,2196
Peste_bubónica,2020072200,631,7,17,1673
Peste_bubónica,2020072300,548,7,26,1563
Peste_bubónica,2020072400,427,7,13,1414
Peste_bubónica,2020072500,323,7,17,1347
Peste_bubónica,2020072600,464,7,22,2957
Peste_bubónica,2020072700,1454,7,48,9550
Peste_bubónica,2020072800,1255,7,70,9333
Peste_bubónica,2020072900,906,7,26,4471
Peste_bubónica,2020073000,560,7,18,2258
Peste_bubónica,2020073100,449,7,11,1636
Declaración_de_independencia_de_la_Argentina,2020070100,4106,7,4,10473
Declaración_de_independencia_de_la_Argentina,2020070200,4852,7,12,12810
Declaración_de_independencia_de_la_Argentina,2020070300,4582,7,13,12641
Declaración_de_independencia_de_la_Argentina,2020070400,2242,7,12,6041
Declaración_de_independencia_de_la_Argentina,2020070500,2598,7,4,6606
Declaración_de_independencia_de_la_Argentina,2020070600,8131,7,19,21953
Declaración_de_independencia_de_la_Argentina,2020070700,8714,7,10,26391
Declaración_de_independencia_de_la_Argentina,2020070800,11220,7,103,31077
Declaración_de_independencia_de_la_Argentina,2020070900,15734,7,328,64844
Declaración_de_independencia_de_la_Argentina,2020071000,4501,7,183,15541
Declaración_de_independencia_de_la_Argentina,2020071100,1955,7,48,6878
Declaración_de_independencia_de_la_Argentina,2020071200,1852,7,22,5950
Declaración_de_independencia_de_la_Argentina,2020071300,3376,7,16,10431
Declaración_de_independencia_de_la_Argentina,2020071400,2462,7,13,7654
Declaración_de_independencia_de_la_Argentina,2020071500,2018,7,13,6246
Declaración_de_independencia_de_la_Argentina,2020071600,1862,7,17,5842
Declaración_de_independencia_de_la_Argentina,2020071700,1427,7,3,4086
Declaración_de_independencia_de_la_Argentina,2020071800,432,7,7,1512
Declaración_de_independencia_de_la_Argentina,2020071900,335,7,5,1076
Declaración_de_independencia_de_la_Argentina,2020072000,763,7,1,1611
Declaración_de_independencia_de_la_Argentina,2020072100,566,7,4,1730
Declaración_de_independencia_de_la_Argentina,2020072200,564,7,4,1858
Declaración_de_independencia_de_la_Argentina,2020072300,546,7,1,1799
Declaración_de_independencia_de_la_Argentina,2020072400,493,7,1,1565
Declaración_de_independencia_de_la_Argentina,2020072500,308,7,2,954
Declaración_de_independencia_de_la_Argentina,2020072600,317,7,2,1097
Declaración_de_independencia_de_la_Argentina,2020072700,701,7,15,2636
Declaración_de_independencia_de_la_Argentina,2020072800,778,7,5,2716
Declaración_de_independencia_de_la_Argentina,2020072900,695,7,2,2661
Declaración_de_independencia_de_la_Argentina,2020073000,722,7,1,2502
Declaración_de_independencia_de_la_Argentina,2020073100,635,7,4,2191
Chadwick_Boseman,2020080100,27,8,4,120
Chadwick_Boseman,2020080200,35,8,1,263
Chadwick_Boseman,2020080300,40,8,0,171
Chadwick_Boseman,2020080400,32,8,1,126
Chadwick_Boseman,2020080500,33,8,3,111
Chadwick_Boseman,2020080600,39,8,1,172
Chadwick_Boseman,2020080700,37,8,2,128
Chadwick_Boseman,2020080800,44,8,7,443
Chadwick_Boseman,2020080900,52,8,2,321
Chadwick_Boseman,2020081000,33,8,0,139
Chadwick_Boseman,2020081100,42,8,0,139
Chadwick_Boseman,2020081200,33,8,2,142
Chadwick_Boseman,2020081300,34,8,0,110
Chadwick_Boseman,2020081400,34,8,3,162
Chadwick_Boseman,2020081500,23,8,2,181
Chadwick_Boseman,2020081600,38,8,1,147
Chadwick_Boseman,2020081700,36,8,0,170
Chadwick_Boseman,2020081800,53,8,0,112
Chadwick_Boseman,2020081900,36,8,1,118
Chadwick_Boseman,2020082000,33,8,6,118
Chadwick_Boseman,2020082100,45,8,3,272
Chadwick_Boseman,2020082200,30,8,1,149
Chadwick_Boseman,2020082300,35,8,4,230
Chadwick_Boseman,2020082400,32,8,3,161
Chadwick_Boseman,2020082500,38,8,2,101
Chadwick_Boseman,2020082600,32,8,2,116
Chadwick_Boseman,2020082700,40,8,0,121
Chadwick_Boseman,2020082800,43,8,1,142
Chadwick_Boseman,2020082900,91165,8,5508,766043
Chadwick_Boseman,2020083000,15870,8,1346,138946
Chadwick_Boseman,2020083100,12836,8,737,57484
José_de_San_Martín,2020080100,845,8,9,2015
José_de_San_Martín,2020080200,862,8,19,2345
José_de_San_Martín,2020080300,2798,8,21,5719
José_de_San_Martín,2020080400,4066,8,24,8746
José_de_San_Martín,2020080500,4842,8,23,11212
José_de_San_Martín,2020080600,5409,8,16,12593
José_de_San_Martín,2020080700,4856,8,34,11530
José_de_San_Martín,2020080800,2291,8,22,5481
José_de_San_Martín,2020080900,2684,8,19,6763
José_de_San_Martín,2020081000,8554,8,36,22731
José_de_San_Martín,2020081100,9536,8,257,29749
José_de_San_Martín,2020081200,11181,8,215,35473
José_de_San_Martín,2020081300,11934,8,217,39633
José_de_San_Martín,2020081400,12087,8,216,38753
José_de_San_Martín,2020081500,4376,8,161,15461
José_de_San_Martín,2020081600,3555,8,110,12553
José_de_San_Martín,2020081700,15773,8,467,72119
José_de_San_Martín,2020081800,17922,8,307,67539
José_de_San_Martín,2020081900,13009,8,281,51149
José_de_San_Martín,2020082000,10524,8,199,39828
José_de_San_Martín,2020082100,7390,8,177,27615
José_de_San_Martín,2020082200,2923,8,159,10988
José_de_San_Martín,2020082300,2799,8,73,10921
José_de_San_Martín,2020082400,6247,8,44,23923
José_de_San_Martín,2020082500,5340,8,136,21040
José_de_San_Martín,2020082600,4676,8,126,18512
José_de_San_Martín,2020082700,4127,8,53,15023
José_de_San_Martín,2020082800,3255,8,22,11158
José_de_San_Martín,2020082900,1448,8,20,5739
José_de_San_Martín,2020083000,1446,8,27,5175
José_de_San_Martín,2020083100,2831,8,30,9901
Liga_de_Campeones_de_la_UEFA,2020080100,1267,8,74,4049
Liga_de_Campeones_de_la_UEFA,2020080200,1406,8,59,4032
Liga_de_Campeones_de_la_UEFA,2020080300,2175,8,59,3789
Liga_de_Campeones_de_la_UEFA,2020080400,2079,8,61,4591
Liga_de_Campeones_de_la_UEFA,2020080500,2365,8,51,4235
Liga_de_Campeones_de_la_UEFA,2020080600,2901,8,82,4933
Liga_de_Campeones_de_la_UEFA,2020080700,9914,8,243,15538
Liga_de_Campeones_de_la_UEFA,2020080800,8168,8,355,19752
Liga_de_Campeones_de_la_UEFA,2020080900,3603,8,243,11037
Liga_de_Campeones_de_la_UEFA,2020081000,4056,8,126,7894
Liga_de_Campeones_de_la_UEFA,2020081100,4226,8,92,7555
Liga_de_Campeones_de_la_UEFA,2020081200,8996,8,154,12719
Liga_de_Campeones_de_la_UEFA,2020081300,10032,8,154,13839
Liga_de_Campeones_de_la_UEFA,2020081400,12885,8,410,27718
Liga_de_Campeones_de_la_UEFA,2020081500,11309,8,718,38991
Liga_de_Campeones_de_la_UEFA,2020081600,5630,8,556,23263
Liga_de_Campeones_de_la_UEFA,2020081700,5746,8,317,14629
Liga_de_Campeones_de_la_UEFA,2020081800,10289,8,343,23495
Liga_de_Campeones_de_la_UEFA,2020081900,13260,8,552,34803
Liga_de_Campeones_de_la_UEFA,2020082000,6499,8,376,17042
Liga_de_Campeones_de_la_UEFA,2020082100,6713,8,305,20653
Liga_de_Campeones_de_la_UEFA,2020082200,4793,8,280,17468
Liga_de_Campeones_de_la_UEFA,2020082300,18295,8,1692,111403
Liga_de_Campeones_de_la_UEFA,2020082400,12619,8,691,38966
Liga_de_Campeones_de_la_UEFA,2020082500,5260,8,318,14578
Liga_de_Campeones_de_la_UEFA,2020082600,4940,8,233,12442
Liga_de_Campeones_de_la_UEFA,2020082700,3247,8,141,8631
Liga_de_Campeones_de_la_UEFA,2020082800,2485,8,133,6443
Liga_de_Campeones_de_la_UEFA,2020082900,1891,8,100,5583
Liga_de_Campeones_de_la_UEFA,2020083000,1603,8,103,5588
Liga_de_Campeones_de_la_UEFA,2020083100,2015,8,88,4586
Tabla_periódica_de_los_elementos,2020080100,6151,8,194,5789
Tabla_periódica_de_los_elementos,2020080200,5259,8,96,6187
Tabla_periódica_de_los_elementos,2020080300,13108,8,47,8111
Tabla_periódica_de_los_elementos,2020080400,14715,8,183,8456
Tabla_periódica_de_los_elementos,2020080500,15945,8,103,9627
Tabla_periódica_de_los_elementos,2020080600,16386,8,32,9933
Tabla_periódica_de_los_elementos,2020080700,13298,8,35,10972
Tabla_periódica_de_los_elementos,2020080800,7522,8,38,8446
Tabla_periódica_de_los_elementos,2020080900,6514,8,47,6627
Tabla_periódica_de_los_elementos,2020081000,14569,8,34,9479
Tabla_periódica_de_los_elementos,2020081100,17320,8,154,11297
Tabla_periódica_de_los_elementos,2020081200,17721,8,201,13402
Tabla_periódica_de_los_elementos,2020081300,17528,8,164,12499
Tabla_periódica_de_los_elementos,2020081400,16015,8,176,11639
Tabla_periódica_de_los_elementos,2020081500,6852,8,102,7012
Tabla_periódica_de_los_elementos,2020081600,5433,8,50,5447
Tabla_periódica_de_los_elementos,2020081700,12574,8,28,8387
Tabla_periódica_de_los_elementos,2020081800,17186,8,18,10189
Tabla_periódica_de_los_elementos,2020081900,21713,8,58,12952
Tabla_periódica_de_los_elementos,2020082000,18125,8,66,11719
Tabla_periódica_de_los_elementos,2020082100,16447,8,190,10705
Tabla_periódica_de_los_elementos,2020082200,7821,8,67,6526
Tabla_periódica_de_los_elementos,2020082300,6612,8,39,5865
Tabla_periódica_de_los_elementos,2020082400,17212,8,47,9961
Tabla_periódica_de_los_elementos,2020082500,18826,8,52,11679
Tabla_periódica_de_los_elementos,2020082600,19745,8,151,12211
Tabla_periódica_de_los_elementos,2020082700,20148,8,206,12191
Tabla_periódica_de_los_elementos,2020082800,18108,8,184,11379
Tabla_periódica_de_los_elementos,2020082900,8702,8,95,6889
Tabla_periódica_de_los_elementos,2020083000,7217,8,45,5936
Tabla_periódica_de_los_elementos,2020083100,19654,8,58,10463
Asalto_al_Banco_de_la_República_en_Valledupar,2020080100,49,8,6,501
Asalto_al_Banco_de_la_República_en_Valledupar,2020080200,75,8,5,592
Asalto_al_Banco_de_la_República_en_Valledupar,2020080300,77,8,3,432
Asalto_al_Banco_de_la_República_en_Valledupar,2020080400,67,8,0,342
Asalto_al_Banco_de_la_República_en_Valledupar,2020080500,86,8,0,351
Asalto_al_Banco_de_la_República_en_Valledupar,2020080600,56,8,3,260
Asalto_al_Banco_de_la_República_en_Valledupar,2020080700,43,8,2,358
Asalto_al_Banco_de_la_República_en_Valledupar,2020080800,49,8,5,312
Asalto_al_Banco_de_la_República_en_Valledupar,2020080900,67,8,5,484
Asalto_al_Banco_de_la_República_en_Valledupar,2020081000,161,8,4,536
Asalto_al_Banco_de_la_República_en_Valledupar,2020081100,135,8,6,516
Asalto_al_Banco_de_la_República_en_Valledupar,2020081200,102,8,0,417
Asalto_al_Banco_de_la_República_en_Valledupar,2020081300,178,8,5,626
Asalto_al_Banco_de_la_República_en_Valledupar,2020081400,1427,8,59,9056
Asalto_al_Banco_de_la_República_en_Valledupar,2020081500,2952,8,299,53907
Asalto_al_Banco_de_la_República_en_Valledupar,2020081600,4115,8,400,94231
Asalto_al_Banco_de_la_República_en_Valledupar,2020081700,4710,8,374,88583
Asalto_al_Banco_de_la_República_en_Valledupar,2020081800,4043,8,248,52328
Asalto_al_Banco_de_la_República_en_Valledupar,2020081900,3424,8,176,36890
Asalto_al_Banco_de_la_República_en_Valledupar,2020082000,3035,8,124,33003
Asalto_al_Banco_de_la_República_en_Valledupar,2020082100,2495,8,140,27973
Asalto_al_Banco_de_la_República_en_Valledupar,2020082200,2136,8,181,34188
Asalto_al_Banco_de_la_República_en_Valledupar,2020082300,2191,8,191,40822
Asalto_al_Banco_de_la_República_en_Valledupar,2020082400,2542,8,135,30356
Asalto_al_Banco_de_la_República_en_Valledupar,2020082500,1644,8,76,15765
Asalto_al_Banco_de_la_República_en_Valledupar,2020082600,1486,8,58,13122
Asalto_al_Banco_de_la_República_en_Valledupar,2020082700,1171,8,58,11091
Asalto_al_Banco_de_la_República_en_Valledupar,2020082800,997,8,45,9094
Asalto_al_Banco_de_la_República_en_Valledupar,2020082900,842,8,53,11795
Asalto_al_Banco_de_la_República_en_Valledupar,2020083000,1000,8,102,16800
Asalto_al_Banco_de_la_República_en_Valledupar,2020083100,1049,8,52,11507
Líbano,2020080100,249,8,6,827
Líbano,2020080200,254,8,10,991
Líbano,2020080300,328,8,19,887
Líbano,2020080400,24079,8,835,97270
Líbano,2020080500,28147,8,1602,141742
Líbano,2020080600,14338,8,1095,65502
Líbano,2020080700,7715,8,774,31694
Líbano,2020080800,4628,8,718,22748
Líbano,2020080900,3857,8,668,20351
Líbano,2020081000,4788,8,628,15154
Líbano,2020081100,2881,8,440,10062
Líbano,2020081200,1698,8,150,4647
Líbano,2020081300,1176,8,78,3438
Líbano,2020081400,1048,8,56,2709
Líbano,2020081500,617,8,42,2372
Líbano,2020081600,661,8,43,2937
Líbano,2020081700,694,8,34,2209
Líbano,2020081800,692,8,16,1773
Líbano,2020081900,629,8,15,1502
Líbano,2020082000,517,8,22,1285
Líbano,2020082100,457,8,18,1112
Líbano,2020082200,319,8,34,1536
Líbano,2020082300,332,8,20,1277
Líbano,2020082400,407,8,20,968
Líbano,2020082500,460,8,17,1007
Líbano,2020082600,458,8,27,889
Líbano,2020082700,431,8,23,863
Líbano,2020082800,345,8,21,773
Líbano,2020082900,258,8,14,851
Líbano,2020083000,339,8,22,1090
Líbano,2020083100,488,8,18,1117
Ronald_Koeman,2020080100,25,8,1,177
Ronald_Koeman,2020080200,23,8,3,158
Ronald_Koeman,2020080300,49,8,1,171
Ronald_Koeman,2020080400,46,8,1,191
Ronald_Koeman,2020080500,61,8,1,144
Ronald_Koeman,2020080600,48,8,1,122
Ronald_Koeman,2020080700,38,8,1,193
Ronald_Koeman,2020080800,34,8,1,218
Ronald_Koeman,2020080900,23,8,1,197
Ronald_Koeman,2020081000,32,8,1,208
Ronald_Koeman,2020081100,44,8,4,161
Ronald_Koeman,2020081200,36,8,0,151
Ronald_Koeman,2020081300,29,8,0,167
Ronald_Koeman,2020081400,129,8,6,455
Ronald_Koeman,2020081500,401,8,18,2144
Ronald_Koeman,2020081600,3229,8,178,18787
Ronald_Koeman,2020081700,16913,8,704,87420
Ronald_Koeman,2020081800,18199,8,1030,78956
Ronald_Koeman,2020081900,22889,8,1440,98063
Ronald_Koeman,2020082000,8413,8,680,41796
Ronald_Koeman,2020082100,3507,8,452,17219
Ronald_Koeman,2020082200,1264,8,165,8517
Ronald_Koeman,2020082300,953,8,98,8054
Ronald_Koeman,2020082400,3566,8,109,11659
Ronald_Koeman,2020082500,4358,8,136,14889
Ronald_Koeman,2020082600,2913,8,114,11442
Ronald_Koeman,2020082700,1815,8,68,6183
Ronald_Koeman,2020082800,842,8,32,4034
Ronald_Koeman,2020082900,601,8,29,3185
Ronald_Koeman,2020083000,570,8,40,3286
